Year,Month,Day,Hour,Minute,Latitude,Longitude,Magnitude,Dangerous
2012,4,13,12,3,16.31,-98.33,4,0
2012,4,13,13,31,16.13,-99.36,4.1,0
2012,4,13,15,46,16.29,-98.43,4.2,0
2012,4,14,3,28,28.97,-113.16,4,0
2012,4,14,4,19,28.79,-113.17,4.1,0
2012,4,14,4,52,17.25,-94.85,4.1,0
2012,4,14,14,39,18.51,-101.42,4,0
2012,4,14,17,33,16.45,-98.38,4,0
2012,4,15,0,32,17.08,-91.36,4.8,0
2012,4,15,9,2,16.87,-100.27,4,0
2012,4,15,14,8,16.28,-98.5,4,0
2012,4,15,22,27,24.12,-108.97,5.2,1
2012,4,16,1,21,17.76,-103.21,4,0
2012,4,16,3,40,16.28,-98.32,4,0
2012,4,16,5,23,28.83,-113.26,4.2,0
2012,4,17,22,22,16.02,-97.44,4.1,0
2012,4,18,5,50,15.07,-92.29,4.5,0
2012,4,18,6,11,17.84,-103.07,4.2,0
2012,4,18,15,10,23.74,-100.93,4.4,0
2012,4,18,19,48,13.42,-90.59,4.4,0
2012,4,19,9,35,15.92,-98.64,4.2,0
2012,4,19,10,42,16.18,-98.45,4,0
2012,4,19,10,56,15.89,-98.67,4.4,0
2012,4,19,19,6,15.92,-98.66,4.4,0
2012,4,20,8,55,16.26,-98.14,4,0
2012,4,20,15,13,14.75,-93.3,4,0
2012,4,20,17,22,25.71,-109.96,4.3,0
2012,4,20,17,56,15.92,-98.6,4.3,0
2012,4,21,1,28,16.35,-98.32,4.1,0
2012,4,22,0,3,17.76,-103.24,4,0
2012,4,22,0,7,16.36,-98.45,4,0
2012,4,22,3,7,13.97,-92.01,4.2,0
2012,4,22,5,9,16.66,-97.78,4,0
2012,4,22,13,12,19.26,-104.64,4.9,0
2012,4,22,14,43,19.31,-104.58,4.6,0
2012,4,22,20,13,15.96,-98.26,4.7,0
2012,4,22,20,27,16,-98.26,4,0
2012,4,22,20,30,15.97,-98.17,4.5,0
2012,4,22,20,36,15.96,-98.2,4,0
2012,4,23,8,42,15.31,-94.41,4.2,0
2012,4,24,0,3,15.87,-98.2,4.1,0
2012,4,24,2,56,16.08,-98.47,4,0
2012,4,24,3,35,16.18,-98.45,4,0
2012,4,24,6,4,14.78,-93.26,4,0
2012,4,24,6,11,16.37,-98.33,4.3,0
2012,4,24,6,34,16.37,-98.31,4.1,0
2012,4,25,1,47,28.35,-110.91,4,0
2012,4,25,3,20,17,-94.04,4,0
2012,4,25,5,30,18.87,-105.16,4.2,0
2012,4,25,5,40,14.88,-93.54,4,0
2012,4,25,5,41,16.35,-98.23,4,0
2012,4,25,10,4,16.31,-94.78,4,0
2012,4,25,12,43,13.89,-92.16,4,0
2012,4,26,1,50,16.28,-98.18,4,0
2012,4,26,11,18,26.33,-111.77,4.3,0
2012,4,26,23,35,27.36,-111.25,4.1,0
2012,4,27,4,57,15.06,-92.92,4,0
2012,4,27,5,30,17.21,-94.87,4,0
2012,4,27,8,13,15.52,-97.07,4,0
2012,4,27,18,42,18.11,-99.86,4,0
2012,4,28,16,25,32.33,-115.11,4.1,0
2012,4,28,17,25,16.47,-98.52,4,0
2012,4,28,23,39,14.85,-95.08,4.5,0
2012,4,29,2,17,15.89,-98.63,4.7,0
2012,4,29,2,24,16.52,-98.5,4,0
2012,4,29,6,57,16.14,-98.61,4.3,0
2012,4,29,7,59,16.07,-98.61,4.1,0
2012,4,29,11,4,16.21,-98.17,4,0
2012,5,1,2,36,16.4,-95.64,4,0
2012,5,1,7,9,14,-93.27,4.4,0
2012,5,1,8,35,14.18,-93.25,4.4,0
2012,5,1,9,6,17.44,-95.18,4.2,0
2012,5,1,9,54,14.39,-93.21,4.2,0
2012,5,1,10,44,22.01,-108.48,4.9,0
2012,5,1,11,6,14.19,-93.29,4.4,0
2012,5,1,11,37,18.2,-101.01,5.6,1
2012,5,1,14,27,14.2,-93.39,4,0
2012,5,1,17,21,14.25,-93.32,4.1,0
2012,5,1,17,43,14.11,-93.16,6.1,1
2012,5,1,17,56,14.29,-93.2,4.3,0
2012,5,1,18,22,14.22,-93.25,4.1,0
2012,5,1,18,52,14.17,-93.07,4.3,0
2012,5,2,1,13,14.5,-93.12,4.3,0
2012,5,2,1,41,21.75,-108.71,4.4,0
2012,5,2,6,13,14.18,-93.35,4.3,0
2012,5,2,8,4,16.04,-98.55,4.1,0
2012,5,2,11,20,14.58,-93.16,4.1,0
2012,5,2,14,16,16.95,-99.7,4.3,0
2012,5,2,23,59,20.69,-109.51,4.9,0
2012,5,3,3,14,14.37,-93.22,4.1,0
2012,5,3,6,10,13.97,-93.29,4.5,0
2012,5,3,22,52,14.27,-93.35,4.2,0
2012,5,3,23,41,14.09,-93.29,4.2,0
2012,5,4,0,45,15.86,-93.59,4,0
2012,5,4,2,7,16.75,-99.15,4,0
2012,5,4,3,28,16.03,-98.62,4,0
2012,5,4,7,33,16.1,-98.59,4.2,0
2012,5,4,10,25,16.4,-93.87,4,0
2012,5,4,18,24,15.78,-98.24,4.1,0
2012,5,4,21,5,13.84,-93.37,4.3,0
2012,5,4,22,4,14.04,-93.18,4.2,0
2012,5,5,4,47,16.06,-97.45,4,0
2012,5,5,11,2,14.02,-93.35,4.2,0
2012,5,5,15,56,14.08,-92.87,4.1,0
2012,5,5,17,39,14.11,-93.31,4,0
2012,5,5,18,8,16.33,-98.42,4.1,0
2012,5,5,19,5,14.08,-93.25,4.1,0
2012,5,5,19,29,14.17,-93.36,4.1,0
2012,5,6,3,21,16.21,-98.25,4,0
2012,5,6,7,1,18.27,-101.1,4,0
2012,5,6,11,43,14.56,-93.13,4.1,0
2012,5,7,0,25,16.63,-98.39,4.2,0
2012,5,7,2,8,22.58,-108.8,4.7,0
2012,5,7,9,37,16.11,-98.69,4.1,0
2012,5,7,12,50,17.76,-102.75,4.3,0
2012,5,7,18,57,15.98,-98.51,4.3,0
2012,5,7,20,31,16.31,-98.47,4,0
2012,5,7,22,25,16.32,-98.51,4,0
2012,5,7,23,50,16.42,-98.44,4.5,0
2012,5,8,4,3,16.27,-98.46,4,0
2012,5,8,4,28,15.98,-98.33,4.1,0
2012,5,8,12,41,16.26,-97.9,4.1,0
2012,5,9,12,58,15.88,-98.57,4,0
2012,5,9,13,15,13.98,-92.99,4.1,0
2012,5,9,14,2,16.14,-98.64,4,0
2012,5,9,15,49,16.03,-98.32,4,0
2012,5,9,23,18,15.89,-98.83,4.1,0
2012,5,10,8,31,16.23,-97.54,4,0
2012,5,10,10,26,15.95,-93.91,4.1,0
2012,5,10,18,22,16.85,-100.09,4,0
2012,5,10,19,58,16.36,-98.34,4.2,0
2012,5,10,21,29,16.84,-95.03,4,0
2012,5,10,23,58,16.31,-98.52,4,0
2012,5,11,1,14,15.8,-88.32,4.4,0
2012,5,11,1,47,16.55,-98.6,4,0
2012,5,11,5,29,17.72,-99.84,4,0
2012,5,11,18,36,13.68,-92.43,4,0
2012,5,13,6,34,18.11,-103.15,4,0
2012,5,13,9,9,14.55,-93.31,4,0
2012,5,13,16,9,25.57,-109.81,4.4,0
2012,5,13,19,58,19.68,-104.64,4,0
2012,5,15,7,14,15.89,-93.69,4,0
2012,5,15,22,0,17.3,-95.07,4,0
2012,5,16,5,48,17.96,-97.76,4,0
2012,5,16,8,32,16.44,-99.02,4.1,0
2012,5,16,9,16,16.28,-98.28,4.2,0
2012,5,16,14,57,17.23,-94.87,4.1,0
2012,5,16,21,26,16.47,-98.61,4.1,0
2012,5,17,2,46,15.3,-95.25,4.2,0
2012,5,17,4,29,19.09,-95.99,4.3,0
2012,5,17,22,7,20.34,-103.42,4.5,0
2012,5,18,19,7,16.34,-98.22,4.3,0
2012,5,18,23,43,14.45,-92.99,4,0
2012,5,19,6,26,13.92,-92.17,4.4,0
2012,5,19,11,37,14.42,-93.24,4.1,0
2012,5,19,17,43,15.99,-98.3,4.3,0
2012,5,20,0,35,16.01,-98.51,4,0
2012,5,20,10,39,16.02,-98.45,4.1,0
2012,5,20,12,9,16.08,-98.3,4.2,0
2012,5,20,13,52,13.86,-91.99,4,0
2012,5,20,15,7,16.54,-98.47,4,0
2012,5,20,16,55,16.15,-98.86,4,0
2012,5,20,20,47,19.1,-104.13,4,0
2012,5,21,10,53,16.27,-96.05,4.3,0
2012,5,21,17,14,15.77,-98.79,4,0
2012,5,21,20,46,14.41,-94.57,4,0
2012,5,22,3,50,16.47,-98.19,4.3,0
2012,5,22,5,36,15.48,-95.86,4.1,0
2012,5,22,10,6,32.83,-115.7,4.3,0
2012,5,22,22,8,16.2,-98.1,4,0
2012,5,23,8,15,14.52,-94.67,4,0
2012,5,23,12,32,14.74,-93.82,4.1,0
2012,5,24,8,51,16.55,-98.5,4,0
2012,5,25,15,1,16.3,-98.3,4,0
2012,5,25,20,19,14.08,-92.47,4.6,0
2012,5,26,9,53,14.58,-93.08,4.1,0
2012,5,26,12,54,13.92,-92.83,4.1,0
2012,5,26,13,7,19.05,-102.75,4,0
2012,5,26,14,0,16.04,-98.72,4,0
2012,5,26,15,51,14.05,-92.12,4.1,0
2012,5,27,4,15,17.1,-95.08,4,0
2012,5,27,8,41,14.28,-93.48,4.7,0
2012,5,27,13,5,15.64,-95.97,4.4,0
2012,5,27,13,15,16.14,-98.18,4.2,0
2012,5,27,14,20,15.67,-95.97,4.2,0
2012,5,27,16,51,14.78,-93.84,4,0
2012,5,27,17,16,14.14,-93.8,4.4,0
2012,5,27,17,46,14.75,-93.55,4.1,0
2012,5,27,23,23,13.95,-93.09,4,0
2012,5,28,0,13,16.41,-98.4,4,0
2012,5,28,6,22,15.98,-98.85,4.1,0
2012,5,28,10,35,15.98,-95.11,4,0
2012,5,28,12,39,16.24,-98.57,4.2,0
2012,5,28,13,33,16.6,-96.27,4.1,0
2012,5,28,19,27,24.77,-99.18,4.3,0
2012,5,29,5,28,16.35,-98.71,4,0
2012,5,29,7,5,16.15,-98.66,4.2,0
2012,5,29,17,44,15.9,-98.4,4.6,0
2012,5,29,18,38,15.98,-98.41,4.1,0
2012,5,30,10,7,14.54,-94.41,4.1,0
2012,5,30,10,28,14.61,-94.31,4.2,0
2012,5,30,14,8,17.24,-95.35,4,0
2012,5,30,14,32,19.5,-108.74,4.6,0
2012,5,30,16,24,18.65,-108.67,4.6,0
2012,5,31,3,46,16.32,-98.57,4.1,0
2012,5,31,12,37,14.41,-90.5,4,0
2012,5,31,12,59,16,-98.81,4,0
2012,5,31,14,9,16.46,-94.86,4.8,0
2012,5,31,14,30,18.48,-101.53,4,0
2012,6,1,16,36,15.93,-94.72,4.1,0
2012,6,2,7,20,16.11,-97.99,4.2,0
2012,6,2,13,35,16.86,-95.79,4.2,0
2012,6,2,16,0,16.46,-98.21,4.1,0
2012,6,3,4,38,16.02,-98.23,4,0
2012,6,3,7,3,16.93,-94.95,4.1,0
2012,6,3,10,16,16.63,-98.36,4,0
2012,6,3,13,35,14.36,-92.81,4,0
2012,6,3,16,1,17.8,-101.51,4.1,0
2012,6,4,0,11,13.4,-91.63,4.2,0
2012,6,4,3,28,14.3,-93.22,4,0
2012,6,4,8,10,14.82,-92.83,4,0
2012,6,4,21,33,15.89,-98.42,4.1,0
2012,6,4,22,24,13.93,-92.78,4,0
2012,6,5,0,2,15,-95.15,4.2,0
2012,6,5,6,25,15.79,-98.42,4,0
2012,6,5,9,19,16.13,-98.2,4,0
2012,6,5,10,16,13.94,-92.23,4,0
2012,6,5,20,20,16.36,-98.2,4,0
2012,6,5,23,41,16.59,-98.42,4,0
2012,6,6,0,21,16.66,-94.49,4,0
2012,6,6,0,49,16.31,-98.29,4,0
2012,6,6,3,15,16.97,-101.37,4.7,0
2012,6,6,3,36,17.2,-101.41,4.1,0
2012,6,7,3,2,16.38,-98.51,4,0
2012,6,7,3,53,15.13,-95.14,4,0
2012,6,7,16,54,14.77,-93.84,4.2,0
2012,6,7,17,35,16.35,-98.14,4,0
2012,6,7,21,50,15.34,-94.54,4.2,0
2012,6,8,1,50,15.79,-98.77,4,0
2012,6,8,3,49,14.79,-94.59,4.1,0
2012,6,8,10,9,15.33,-94.32,4,0
2012,6,9,1,19,16.04,-98.56,4.2,0
2012,6,9,4,4,17.18,-96.63,4.2,0
2012,6,9,13,17,14.11,-93.14,4,0
2012,6,9,16,13,16.31,-98.28,4.1,0
2012,6,10,1,58,14.33,-93.22,4,0
2012,6,10,12,4,16.26,-98.09,4,0
2012,6,10,17,45,32.13,-115.73,4,0
2012,6,11,2,44,16.4,-98.37,4,0
2012,6,11,3,6,16.64,-98.48,4.1,0
2012,6,11,10,53,16.33,-98.25,4.1,0
2012,6,11,12,24,16.44,-98.16,4.1,0
2012,6,11,13,18,16.32,-98.28,4,0
2012,6,11,15,54,16.6,-93.94,4.1,0
2012,6,11,20,37,17.84,-97.74,4,0
2012,6,12,8,13,15.42,-93.28,4.2,0
2012,6,13,0,50,14.75,-93.35,4,0
2012,6,13,3,3,16.25,-99.3,4,0
2012,6,13,8,57,16.31,-98.3,4.1,0
2012,6,14,0,58,14.11,-91.22,4,0
2012,6,14,9,14,15.89,-98.84,4.2,0
2012,6,14,20,14,16.45,-98.43,4,0
2012,6,15,1,53,15.76,-95.08,4.1,0
2012,6,15,7,10,16.06,-98.63,4,0
2012,6,15,9,12,27.96,-112.11,4.2,0
2012,6,16,8,53,13.96,-91.57,4.1,0
2012,6,17,7,36,16.62,-98.48,4,0
2012,6,17,14,30,27.89,-112.06,4.1,0
2012,6,17,21,53,14.34,-93.11,4.8,0
2012,6,17,22,36,14.47,-93.31,4.2,0
2012,6,18,0,36,14.08,-93.13,4.1,0
2012,6,20,9,10,16.39,-95.81,4,0
2012,6,20,9,36,27.74,-111.77,4,0
2012,6,21,12,32,13.87,-93.3,4.3,0
2012,6,21,16,45,17,-95.33,4.2,0
2012,6,22,18,31,14.63,-92.92,4,0
2012,6,23,2,20,17.08,-101.48,4,0
2012,6,23,7,23,16.37,-94.52,4.1,0
2012,6,23,10,28,15.82,-98.02,4.1,0
2012,6,24,4,28,14.54,-94.09,4,0
2012,6,24,20,52,22.56,-97.92,4.1,0
2012,6,24,22,42,13.69,-92.5,4.3,0
2012,6,25,7,3,13.45,-92.19,4,0
2012,6,25,16,49,17.69,-94.55,4.1,0
2012,6,26,12,19,15.39,-92.25,5.2,1
2012,6,26,14,24,15.72,-98.67,4,0
2012,6,26,19,11,15.73,-98.77,4,0
2012,6,26,22,37,28.34,-108.18,4.1,0
2012,6,26,23,31,17.28,-100.91,4,0
2012,6,28,2,17,15.8,-96.59,4.5,0
2012,6,29,8,0,14.78,-93.3,5.3,1
2012,6,29,11,40,13.46,-92.14,4.2,0
2012,6,29,19,52,14.78,-92.97,4,0
2012,6,29,23,56,14.61,-94.33,4.3,0
2012,6,30,2,33,14.56,-94.19,4.2,0
2012,6,30,4,56,16.1,-98.27,4.1,0
2012,6,30,8,40,16.42,-95.08,4,0
2012,6,30,22,25,32.27,-115.37,4.6,0
2012,7,1,1,36,32.62,-115.47,4.6,0
2012,7,1,2,54,32.39,-115.11,4.1,0
2012,7,1,3,10,32.44,-114.83,4,0
2012,7,1,6,49,32.29,-115.1,4,0
2012,7,2,11,6,16.55,-98.59,4,0
2012,7,2,12,43,14.25,-91.3,4.5,0
2012,7,2,15,43,16.64,-98.44,4,0
2012,7,2,19,24,13.98,-93.83,4,0
2012,7,2,20,57,16.43,-96.25,4.2,0
2012,7,3,11,0,19.23,-104.99,4.2,0
2012,7,4,9,10,16.31,-98.26,4,0
2012,7,5,1,2,16.27,-98.43,4,0
2012,7,5,2,50,14.11,-91.93,4.4,0
2012,7,5,11,24,16.17,-94.97,4,0
2012,7,5,17,18,15.6,-95.98,4,0
2012,7,5,20,48,18.42,-105.06,4,0
2012,7,6,0,32,19.48,-96.54,4.1,0
2012,7,8,4,48,16,-99.31,4,0
2012,7,9,18,29,16.58,-94.54,4,0
2012,7,9,23,29,16.05,-98.56,4,0
2012,7,9,23,49,14.39,-93.2,4.1,0
2012,7,10,17,9,14.67,-93.5,4,0
2012,7,10,22,13,15.34,-92.32,4,0
2012,7,11,3,53,18.34,-101.41,4.2,0
2012,7,11,7,19,16.04,-98.54,4,0
2012,7,11,8,1,16.34,-98.28,4,0
2012,7,11,16,48,14.23,-92.57,4,0
2012,7,11,20,43,14.87,-91.35,5.1,1
2012,7,12,10,10,13.94,-92.39,4.1,0
2012,7,12,11,28,18.41,-102.89,4.1,0
2012,7,12,12,16,15.2,-93.88,4,0
2012,7,12,14,14,17.68,-103.24,4,0
2012,7,13,19,57,16.25,-98.37,4,0
2012,7,14,0,17,16.38,-98.4,4.1,0
2012,7,15,15,13,14.65,-93.95,4.2,0
2012,7,17,10,57,18.57,-100.07,4.3,0
2012,7,17,15,1,16.44,-98.88,4.5,0
2012,7,19,13,28,14.67,-93.68,4,0
2012,7,19,23,42,16.26,-98.51,4,0
2012,7,20,12,23,14.62,-93.58,4.1,0
2012,7,21,1,0,14.55,-93.69,4.5,0
2012,7,21,1,38,13.88,-93.46,4,0
2012,7,21,4,50,18.5,-101.72,4,0
2012,7,22,8,2,31.23,-114.28,4,0
2012,7,23,19,7,16.32,-98.06,4,0
2012,7,24,0,25,16.27,-98.31,5,1
2012,7,24,14,45,18.1,-101.82,4.1,0
2012,7,26,4,35,19.42,-105.8,4.2,0
2012,7,26,10,2,16.21,-97.46,4.4,0
2012,7,26,21,23,15.95,-98.32,4.5,0
2012,7,28,3,7,15.65,-96.16,4,0
2012,7,28,14,37,15.08,-92.93,4,0
2012,7,28,17,10,17.16,-94.03,4.2,0
2012,7,28,22,52,15.15,-93.05,4,0
2012,7,29,7,22,14.1,-92.82,5.7,1
2012,7,29,18,10,16.26,-98.09,4.2,0
2012,7,29,19,44,14.86,-93.77,4,0
2012,7,30,12,0,16.83,-100.25,4.5,0
2012,7,30,18,32,15.6,-93.32,4,0
2012,8,1,4,30,16.49,-95.05,4,0
2012,8,1,17,43,18.85,-104.37,4.2,0
2012,8,1,18,49,17.22,-101.25,4,0
2012,8,2,17,13,25.07,-109.63,4.6,0
2012,8,3,14,41,14.37,-92.98,4,0
2012,8,3,22,43,17.15,-94.84,4.1,0
2012,8,4,16,59,16.05,-98.3,4.2,0
2012,8,4,17,18,16.05,-98.27,4,0
2012,8,5,21,16,16.38,-98.27,4.1,0
2012,8,6,5,38,18.09,-101.25,4,0
2012,8,6,5,54,17.1,-94.75,4.1,0
2012,8,7,8,12,17.42,-100.8,4,0
2012,8,7,22,50,14.7,-92.55,4.1,0
2012,8,8,21,34,19.58,-109.16,5.5,1
2012,8,9,7,36,13.41,-90.83,4.9,0
2012,8,10,7,26,16.52,-98.44,4,0
2012,8,11,4,4,17.76,-101.42,4,0
2012,8,11,20,37,17.03,-94.81,4.1,0
2012,8,12,3,34,18.32,-101.3,4,0
2012,8,12,6,46,16.86,-100.11,4,0
2012,8,13,11,58,13.72,-92.98,4.1,0
2012,8,14,1,5,13.97,-93.11,4.1,0
2012,8,14,8,38,16,-94.92,4.2,0
2012,8,14,8,38,16.12,-94.89,4.2,0
2012,8,17,7,11,32.65,-115.26,4,0
2012,8,17,14,19,16.97,-96.07,4.3,0
2012,8,18,2,16,18.1,-103.35,4.1,0
2012,8,18,2,31,18.1,-103.32,4,0
2012,8,18,7,38,15.4,-94.73,5,1
2012,8,18,10,0,15.5,-94.37,4.1,0
2012,8,18,13,38,15.42,-94.55,4,0
2012,8,18,14,20,17.42,-100.49,4,0
2012,8,19,3,17,15.43,-93.36,4.1,0
2012,8,20,23,35,15.45,-95.05,4,0
2012,8,24,11,20,16.2,-98.37,4.1,0
2012,8,24,14,6,15.89,-98.33,4,0
2012,8,25,4,28,31.34,-114.3,4.2,0
2012,8,25,7,27,30.64,-113.96,4.2,0
2012,8,25,8,16,30.69,-114.05,4,0
2012,8,25,12,14,30.84,-113.91,4.1,0
2012,8,26,12,2,33.09,-115.64,4,0
2012,8,26,14,20,33.1,-115.48,4.7,0
2012,8,26,14,31,33.27,-115.49,5.5,1
2012,8,26,14,40,33.09,-115.54,4.2,0
2012,8,26,15,57,33.09,-115.47,5.6,1
2012,8,26,16,23,32.9,-115.4,4,0
2012,8,26,18,33,33.24,-115.45,4.5,0
2012,8,26,23,41,33.18,-115.41,4.8,0
2012,8,27,0,23,30.36,-113.92,5.3,1
2012,8,27,2,51,30.6,-114.13,4,0
2012,8,27,3,9,29.94,-114.15,4.2,0
2012,8,27,18,16,30.64,-113.98,5.2,1
2012,8,27,20,8,29.93,-114.44,4.2,0
2012,8,27,21,1,33.21,-115.52,4.3,0
2012,8,27,21,38,29.78,-114.28,4.2,0
2012,8,27,22,37,29.69,-114.24,4.2,0
2012,8,28,0,33,29.97,-114.28,4.2,0
2012,8,28,2,6,30.13,-114.31,4.1,0
2012,8,28,4,4,16.29,-97.51,4,0
2012,8,28,6,36,29.92,-114.25,4.2,0
2012,8,28,7,51,16.81,-95.17,4.2,0
2012,8,28,8,18,29.68,-114.3,4.4,0
2012,8,28,9,11,30.09,-114.25,4,0
2012,8,28,14,31,30.02,-114.31,4,0
2012,8,28,15,5,25.18,-109.67,4.5,0
2012,8,30,10,19,16.25,-98.27,4.4,0
2012,8,30,17,51,29.77,-114.29,4.1,0
2012,9,1,13,1,16.13,-92.85,5.4,1
2012,9,2,7,25,15.38,-96.46,4,0
2012,9,5,4,24,14.33,-93.76,4.3,0
2012,9,5,5,45,14.34,-93.76,4.3,0
2012,9,7,10,48,14.1,-93.46,4,0
2012,9,7,15,38,13.43,-92.57,4,0
2012,9,7,22,30,13.1,-92.73,4.2,0
2012,9,7,22,42,14.29,-93.84,4.1,0
2012,9,8,4,39,16.32,-98.29,4,0
2012,9,8,8,55,14.23,-93.71,4.2,0
2012,9,8,12,38,16.35,-98.38,4,0
2012,9,8,16,5,15.95,-95.03,4.1,0
2012,9,9,0,14,15.93,-98.41,4.7,0
2012,9,9,5,9,16.88,-95.53,4,0
2012,9,9,8,1,15.87,-98.22,4.1,0
2012,9,9,13,59,15.83,-98.22,4.7,0
2012,9,9,14,8,17.74,-99.8,4,0
2012,9,10,7,1,16.53,-98.5,4,0
2012,9,10,13,20,15.37,-94.74,4.1,0
2012,9,10,18,20,15.51,-95.31,4.1,0
2012,9,11,3,33,15.3,-91.99,4,0
2012,9,11,4,55,17.1,-95.11,4,0
2012,9,11,9,49,14.33,-93.86,4,0
2012,9,11,23,56,16.59,-99.5,4,0
2012,9,13,8,33,16.46,-98.41,4,0
2012,9,13,10,27,15.97,-98.56,4,0
2012,9,13,21,8,16.89,-95.57,4.1,0
2012,9,14,1,34,14.77,-93.33,4.5,0
2012,9,15,18,2,18.61,-102.08,4,0
2012,9,15,19,39,15.02,-95.11,4.4,0
2012,9,15,21,4,17.35,-100.76,4,0
2012,9,15,21,43,15.09,-95.15,4.2,0
2012,9,16,6,3,14.93,-95.08,4.4,0
2012,9,16,11,47,15.24,-94.55,4,0
2012,9,16,13,18,15.9,-98.36,4.2,0
2012,9,18,18,8,16.8,-95.25,4.2,0
2012,9,20,9,41,15.57,-94.78,4.2,0
2012,9,20,11,58,17.57,-95.02,4.4,0
2012,9,22,7,29,16.23,-98.3,5.4,1
2012,9,22,10,45,16.58,-94.27,4.1,0
2012,9,22,18,10,16.42,-95.77,4,0
2012,9,24,3,28,18.07,-101.35,4.1,0
2012,9,24,4,48,17.75,-100.72,4,0
2012,9,24,14,40,19.18,-105.1,4.1,0
2012,9,24,20,35,13.67,-92.37,4,0
2012,9,25,17,1,16.35,-98.12,4,0
2012,9,25,18,45,24.76,-110.17,6,1
2012,9,25,19,17,24.87,-110.31,4,0
2012,9,25,20,21,24.84,-110.32,4,0
2012,9,27,7,14,17.03,-94.21,4.1,0
2012,9,27,8,14,15.34,-91.59,4,0
2012,9,27,18,39,14.19,-91.99,4.3,0
2012,9,28,1,50,18.48,-101.33,4,0
2012,9,28,10,24,24.84,-110.25,4.4,0
2012,9,29,2,11,15.89,-98.67,5.5,1
2012,9,29,6,53,16.18,-98.59,4.5,0
2012,9,29,15,18,16.35,-94.89,4.1,0
2012,9,30,1,49,27,-111.45,4,0
2012,9,30,6,55,16.08,-98.26,4.1,0
2012,9,30,15,2,15.57,-94.16,4.2,0
2012,10,1,12,32,18.69,-106.98,5.3,1
2012,10,1,18,22,16.98,-94.25,4,0
2012,10,1,19,18,24.82,-110.29,4,0
2012,10,2,8,14,24.81,-110.37,4.1,0
2012,10,2,9,14,15.99,-98.61,4.1,0
2012,10,2,14,43,24.75,-110.18,4,0
2012,10,3,14,37,13.77,-94.21,4,0
2012,10,4,10,26,14.51,-94.11,4.1,0
2012,10,4,19,14,19.44,-102.25,4.2,0
2012,10,5,15,2,23.7,-108.58,5.3,1
2012,10,6,3,49,23.53,-108.93,4.2,0
2012,10,7,10,5,18.44,-101.56,4.1,0
2012,10,7,10,41,16.01,-97.71,4,0
2012,10,7,14,8,16.19,-97.35,4.1,0
2012,10,7,15,34,16.05,-94.61,4,0
2012,10,7,19,39,33.11,-116.58,4.2,0
2012,10,8,1,26,25.19,-109.74,5.7,1
2012,10,8,5,32,16.72,-99.73,4,0
2012,10,10,16,57,17.73,-103.11,4,0
2012,10,11,10,13,24.82,-110.35,4.6,0
2012,10,12,16,54,17.7,-103.01,4,0
2012,10,12,20,24,16.9,-100.36,4.6,0
2012,10,13,15,38,16.13,-98.64,4.3,0
2012,10,13,15,41,25.16,-113.05,4.4,0
2012,10,14,5,41,14.46,-92.73,5.2,1
2012,10,15,12,52,13.77,-91.48,5.2,1
2012,10,16,7,4,16.77,-95.15,4.1,0
2012,10,16,8,49,16.06,-94.38,4.3,0
2012,10,18,7,20,16.3,-98.02,4,0
2012,10,18,21,51,32.23,-115.1,4.1,0
2012,10,19,9,52,14.36,-91.93,4,0
2012,10,19,22,2,19.05,-104.13,4.2,0
2012,10,19,22,2,19.04,-104.09,4.2,0
2012,10,19,22,20,19.07,-104.08,4,0
2012,10,19,22,36,17.73,-95.41,4.2,0
2012,10,20,15,4,17.47,-101.57,4,0
2012,10,21,8,3,16.96,-94.63,4.1,0
2012,10,22,1,32,18.25,-100.79,4,0
2012,10,22,3,21,16.8,-98.22,4.1,0
2012,10,22,12,45,17.26,-94.15,4.1,0
2012,10,22,18,35,17.84,-97.7,4.3,0
2012,10,24,16,32,15.61,-97.48,4,0
2012,10,26,3,42,18.23,-103.64,4.8,0
2012,10,27,5,42,15.38,-93.29,4,0
2012,10,27,11,22,14.4,-92.77,5,1
2012,10,27,14,11,16.83,-95.1,4.2,0
2012,10,28,0,33,15.91,-97.27,4.4,0
2012,10,28,4,15,16.35,-97.69,4,0
2012,10,29,11,3,20.98,-106.29,4.5,0
2012,10,29,18,54,15.49,-98.08,4,0
2012,10,31,6,30,15.38,-94.64,4,0
2012,11,1,1,2,28.03,-112.09,4,0
2012,11,1,21,28,14.02,-92.35,4.6,0
2012,11,2,2,25,16.98,-94.72,4.2,0
2012,11,2,2,57,14.05,-92.36,4.5,0
2012,11,3,6,39,16.28,-98.32,4,0
2012,11,4,3,53,24.69,-110.2,4.5,0
2012,11,4,4,18,18.23,-103.36,4,0
2012,11,6,11,32,16.26,-98.01,4.2,0
2012,11,6,15,0,17.08,-94.81,4.2,0
2012,11,7,1,46,16.03,-96.68,4,0
2012,11,7,2,3,16.5,-98.44,4.1,0
2012,11,7,10,35,14.08,-92.32,7.3,1
2012,11,7,11,7,13.99,-92.53,4,0
2012,11,7,12,9,14.04,-92.48,4.2,0
2012,11,7,13,23,13.37,-92.16,4,0
2012,11,7,13,55,13.76,-92.66,5.1,1
2012,11,7,14,40,13.65,-92.32,4,0
2012,11,7,15,17,13.84,-91.64,4,0
2012,11,7,16,27,13.86,-92.21,4.3,0
2012,11,7,16,42,13.78,-92.53,5.5,1
2012,11,7,17,36,13.71,-92.68,4,0
